unique_id,ds,AutoARIMA,AutoARIMA-lo-99,AutoARIMA-lo-95,AutoARIMA-lo-68,AutoARIMA-hi-68,AutoARIMA-hi-95,AutoARIMA-hi-99,confidence_score,Client,Warehouse,Product
32/194/8245,2023-10-15,0.4944256,-8.015769,-7.543138,-4.3528805,5.3417315,8.531989,9.00462,0.9999997941871456,32,194,8245
32/194/8245,2023-10-22,0.29258382,-2.4494,-2.3236058,-1.474496,2.0596635,2.9087734,3.0345676,0.9999997941871456,32,194,8245
32/194/8245,2023-10-29,0.2870482,-5.4946094,-5.173731,-3.0077994,3.5818958,5.747827,6.068706,0.9999997941871456,32,194,8245
32/194/8245,2023-11-05,0.20783488,-0.70070094,-0.6716582,-0.47562012,0.8912899,1.087328,1.1163707,0.9999997941871456,32,194,8245
32/194/8245,2023-11-12,0.17930812,-2.7350085,-2.5976067,-1.6701452,2.0287614,2.956223,3.0936248,0.9999997941871456,32,194,8245
32/194/8245,2023-11-19,0.13943572,-1.5694681,-1.5243798,-1.2200346,1.498906,1.8032514,1.8483396,0.9999997941871456,32,194,8245
32/194/8245,2023-11-26,0.115210086,-1.8626311,-1.850307,-1.7671195,1.9975396,2.080727,2.0930512,0.9999997941871456,32,194,8245
32/194/8245,2023-12-03,0.09185122,-0.7136457,-0.6652883,-0.33887622,0.52257866,0.8489908,0.8973481,0.9999997941871456,32,194,8245
32/194/8245,2023-12-10,0.074778855,-0.7654379,-0.7146891,-0.3721345,0.5216922,0.8642468,0.9149956,0.9999997941871456,32,194,8245
32/194/8245,2023-12-17,0.060134266,-2.807427,-2.7543173,-2.395827,2.5160956,2.8745859,2.9276955,0.9999997941871456,32,194,8245
32/194/8245,2023-12-24,0.048708633,-1.9201398,-1.806074,-1.0361297,1.133547,1.9034913,2.0175571,0.9999997941871456,32,194,8245
32/194/8245,2023-12-31,0.039286595,-0.9579626,-0.953385,-0.9224861,1.0010593,1.0319582,1.0365357,0.9999997941871456,32,194,8245
32/204/10342,2023-10-08,5.470655,-3.9316308,-3.6162717,-1.4875976,12.428907,14.557582,14.872941,0.9999999877307598,32,204,10342
32/204/10342,2023-10-15,5.3667865,1.365862,1.5920782,3.1190372,7.614536,9.141495,9.367711,0.9999999877307598,32,204,10342
32/204/10342,2023-10-22,5.2648897,-1.2311732,-0.9119277,1.2429789,9.2868,11.441708,11.760953,0.9999999877307598,32,204,10342
32/204/10342,2023-10-29,5.164928,-0.18844469,0.11778754,2.184855,8.145,10.212069,10.518301,0.9999999877307598,32,204,10342
32/204/10342,2023-11-05,5.066864,-1.4794079,-1.2261125,0.4836322,9.650096,11.35984,11.613136,0.9999999877307598,32,204,10342
32/204/10342,2023-11-12,4.9706616,1.6026235,1.7579231,2.806195,7.1351285,8.1834,8.3387,0.9999999877307598,32,204,10342
32/204/10342,2023-11-19,4.8762865,-1.151857,-0.91958517,0.6482495,9.104323,10.672157,10.904429,0.9999999877307598,32,204,10342
32/204/10342,2023-11-26,4.7837024,2.863834,2.9402678,3.456196,6.111209,6.6271377,6.7035713,0.9999999877307598,32,204,10342
32/204/10342,2023-12-03,4.692877,-1.4011123,-1.1437427,0.5935018,8.792252,10.529496,10.786866,0.9999999877307598,32,204,10342
32/204/10342,2023-12-10,4.6037755,2.0487869,2.143346,2.7816205,6.4259305,7.0642047,7.158764,0.9999999877307598,32,204,10342
32/204/10342,2023-12-17,4.5163655,-3.317702,-2.906927,-0.1341975,9.166929,11.939658,12.350433,0.9999999877307598,32,204,10342
32/204/10342,2023-12-24,4.4306154,1.4672586,1.5112038,1.8078333,7.053398,7.3500276,7.393973,0.9999999877307598,32,204,10342
32/204/10342,2023-12-31,4.3464937,-3.0718675,-2.7375016,-0.48053154,9.173519,11.430489,11.764854,0.9999999877307598,32,204,10342
32/204/10478,2023-10-08,19.66279,13.928915,14.229664,16.259714,23.065866,25.095919,25.396667,0.9999999889969924,32,204,10478
32/204/10478,2023-10-15,14.281237,5.1437416,5.4074025,7.187113,21.37536,23.155071,23.418732,0.9999999889969924,32,204,10478
32/204/10478,2023-10-22,18.610039,13.427545,13.511205,14.075915,23.144161,23.708872,23.792534,0.9999999889969924,32,204,10478
32/204/10478,2023-10-29,23.987715,7.955221,8.638882,13.253592,34.721836,39.336548,40.02021,0.9999999889969924,32,204,10478
32/204/10478,2023-11-05,23.938976,4.936483,5.740144,11.164854,36.7131,42.13781,42.94147,0.9999999889969924,32,204,10478
32/204/10478,2023-11-12,20.629843,10.507348,10.831008,13.015719,28.243965,30.428677,30.752338,0.9999999889969924,32,204,10478
32/204/10478,2023-11-19,19.062159,3.9696627,4.4133234,7.4080343,30.716282,33.71099,34.15465,0.9999999889969924,32,204,10478
32/204/10478,2023-11-26,20.327156,3.2796612,3.903322,8.113032,32.54128,36.750988,37.37465,0.9999999889969924,32,204,10478
32/204/10478,2023-12-03,21.895636,3.8631408,4.5468016,9.161512,34.629757,39.24447,39.928127,0.9999999889969924,32,204,10478
32/204/10478,2023-12-10,21.87993,3.8474364,4.5310974,9.145807,34.61405,39.228764,39.912426,0.9999999889969924,32,204,10478
32/204/10478,2023-12-17,20.914053,-23.683443,-21.259783,-4.900071,46.728176,63.087887,65.51155,0.9999999889969924,32,204,10478
32/204/10478,2023-12-24,20.457376,-22.155119,-19.791458,-3.836747,44.7515,60.70621,63.069874,0.9999999889969924,32,204,10478
32/204/10478,2023-12-31,20.827044,-22.076181,-20.875433,-12.77038,54.424465,62.52952,63.730267,0.9999999889969924,32,204,10478
32/204/10972,2023-10-08,45.0,2.742303,4.980848,20.091026,69.90897,85.01915,87.2577,0.9999999902203908,32,204,10972
32/204/10972,2023-10-15,45.0,24.43785,25.40459,31.930073,58.069927,64.59541,65.56215,0.9999999902203908,32,204,10972
32/204/10972,2023-10-22,45.0,14.807418,16.304234,26.407743,63.59226,73.69576,75.19258,0.9999999902203908,32,204,10972
32/204/10972,2023-10-29,45.0,4.273541,5.758514,15.782081,74.21792,84.241486,85.726456,0.9999999902203908,32,204,10972
32/204/10972,2023-11-05,45.0,6.489435,8.231021,19.986725,70.013275,81.76898,83.51057,0.9999999902203908,32,204,10972
32/204/10972,2023-11-12,45.0,8.004753,9.687643,21.047152,68.95285,80.312355,81.99525,0.9999999902203908,32,204,10972
32/204/10972,2023-11-19,45.0,7.7279544,9.345369,20.262922,69.737076,80.65463,82.27205,0.9999999902203908,32,204,10972
32/204/10972,2023-11-26,45.0,18.506683,19.816202,28.655453,61.344547,70.1838,71.49332,0.9999999902203908,32,204,10972
32/204/10972,2023-12-03,45.0,4.574682,6.4760103,19.309977,70.690025,83.52399,85.425316,0.9999999902203908,32,204,10972
32/204/10972,2023-12-10,45.0,-3.2915008,-0.67770374,16.965427,73.03458,90.677704,93.291504,0.9999999902203908,32,204,10972
32/204/10972,2023-12-17,45.0,2.3673213,3.7145975,12.808712,77.19129,86.2854,87.632675,0.9999999902203908,32,204,10972
32/204/10972,2023-12-24,45.0,-10.384874,-9.446695,-3.1139863,93.11398,99.44669,100.38487,0.9999999902203908,32,204,10972
32/204/10972,2023-12-31,45.0,0.103703305,0.4810562,3.0281882,86.97181,89.51894,89.89629,0.9999999902203908,32,204,10972
32/204/1167,2023-10-08,0.0,-3.806296,-3.6330597,-2.4637141,2.4637141,3.6330597,3.806296,0.7383677480644415,32,204,1167
32/204/1167,2023-10-15,0.0,-21.821243,-21.092007,-16.169659,16.169659,21.092007,21.821243,0.7383677480644415,32,204,1167
32/204/1167,2023-10-22,0.0,-9.871824,-9.748643,-8.917172,8.917172,9.748643,9.871824,0.7383677480644415,32,204,1167
32/204/1167,2023-10-29,0.0,-9.621142,-9.147749,-5.9523454,5.9523454,9.147749,9.621142,0.7383677480644415,32,204,1167
32/204/1167,2023-11-05,0.0,-26.035915,-25.578,-22.48707,22.48707,25.578,26.035915,0.7383677480644415,32,204,1167
32/204/1167,2023-11-12,0.0,-25.941792,-25.107382,-19.475113,19.475113,25.107382,25.941792,0.7383677480644415,32,204,1167
32/204/1167,2023-11-19,0.0,-24.861916,-23.708002,-15.91908,15.91908,23.708002,24.861916,0.7383677480644415,32,204,1167
32/204/1167,2023-11-26,0.0,-27.495783,-27.292004,-25.916489,25.916489,27.292004,27.495783,0.7383677480644415,32,204,1167
32/204/1167,2023-12-03,0.0,-26.09011,-25.848978,-24.221329,24.221329,25.848978,26.09011,0.7383677480644415,32,204,1167
32/204/1167,2023-12-10,0.0,-26.098276,-25.889803,-24.482605,24.482605,25.889803,26.098276,0.7383677480644415,32,204,1167
32/204/1167,2023-12-17,0.0,-26.075876,-25.777803,-23.765806,23.765806,25.777803,26.075876,0.7383677480644415,32,204,1167
32/204/1167,2023-12-24,0.0,-25.977951,-25.288174,-20.632185,20.632185,25.288174,25.977951,0.7383677480644415,32,204,1167
32/204/1167,2023-12-31,0.0,-26.074535,-25.7711,-23.722902,23.722902,25.7711,26.074535,0.7383677480644415,32,204,1167
32/204/12245,2023-10-08,5.9384074,-2.2069662,-1.768746,1.1892409,10.687573,13.64556,14.083781,0.9999999567986987,32,204,12245
32/204/12245,2023-10-15,6.707149,-20.24313,-19.157145,-11.826749,25.241047,32.57144,33.65743,0.9999999567986987,32,204,12245
32/204/12245,2023-10-22,6.150472,-17.909182,-16.611883,-7.855119,20.156063,28.912827,30.210125,0.9999999567986987,32,204,12245
32/204/12245,2023-10-29,6.5535846,-16.047037,-15.0789795,-8.544589,21.651758,28.186148,29.154205,0.9999999567986987,32,204,12245
32/204/12245,2023-11-05,6.261675,-17.572805,-17.145151,-14.2584915,26.781841,29.6685,30.096155,0.9999999567986987,32,204,12245
32/204/12245,2023-11-12,6.473058,-24.307926,-22.79932,-12.616232,25.56235,35.745438,37.254044,0.9999999567986987,32,204,12245
32/204/12245,2023-11-19,6.319987,-21.031866,-19.573334,-9.728247,22.36822,32.21331,33.67184,0.9999999567986987,32,204,12245
32/204/12245,2023-11-26,6.430832,-20.555477,-19.226856,-10.258672,23.120335,32.08852,33.41714,0.9999999567986987,32,204,12245
32/204/12245,2023-12-03,6.3505645,-23.859749,-22.292215,-11.7113695,24.412498,34.993343,36.56088,0.9999999567986987,32,204,12245
32/204/12245,2023-12-10,6.4086895,-15.741369,-14.741866,-7.9952207,20.8126,27.559246,28.558748,0.9999999567986987,32,204,12245
32/204/12245,2023-12-17,6.366599,-19.938116,-18.980497,-12.516577,25.249775,31.713696,32.671314,0.9999999567986987,32,204,12245
32/204/12245,2023-12-24,6.3970785,-23.65217,-22.083818,-11.497454,24.29161,34.877975,36.446327,0.9999999567986987,32,204,12245
32/204/12245,2023-12-31,6.375007,-18.85611,-17.722158,-10.067988,22.818003,30.472172,31.606123,0.9999999567986987,32,204,12245
32/204/1592,2023-10-08,0.45762768,-23.478819,-22.169258,-13.329714,14.244969,23.084513,24.394075,0.9999998747206724,32,204,1592
32/204/1592,2023-10-15,0.87086695,-21.947157,-20.78007,-12.902221,14.643954,22.521803,23.68889,0.9999998747206724,32,204,1592
32/204/1592,2023-10-22,1.2440234,-27.92419,-26.372486,-15.898475,18.386522,28.860533,30.412237,0.9999998747206724,32,204,1592
32/204/1592,2023-10-29,1.580985,-28.342476,-26.859253,-16.847494,20.009464,30.021223,31.504446,0.9999998747206724,32,204,1592
32/204/1592,2023-11-05,1.8852623,-4.422113,-4.3697953,-4.016651,7.7871757,8.14032,8.192637,0.9999998747206724,32,204,1592
32/204/1592,2023-11-12,2.1600258,-3.3746924,-3.3393314,-3.1006436,7.4206953,7.659383,7.694744,0.9999998747206724,32,204,1592
32/204/1592,2023-11-19,2.408138,-5.0433097,-4.880372,-3.7805412,8.596817,9.696648,9.859586,0.9999998747206724,32,204,1592
32/204/1592,2023-11-26,2.6321843,-7.12381,-7.0137305,-6.2706943,11.535063,12.278099,12.388179,0.9999998747206724,32,204,1592
32/204/1592,2023-12-03,2.834499,-5.436215,-5.1730003,-3.3963034,9.065301,10.841998,11.105212,0.9999998747206724,32,204,1592
32/204/1592,2023-12-10,3.0171895,-5.5652103,-5.232442,-2.9862545,9.020634,11.266821,11.599589,0.9999998747206724,32,204,1592
32/204/1592,2023-12-17,3.1821597,-4.749998,-4.698886,-4.353878,10.718198,11.063206,11.114318,0.9999998747206724,32,204,1592
32/204/1592,2023-12-24,3.3311284,-7.5733104,-7.4683943,-6.7602096,13.422466,14.130651,14.235567,0.9999998747206724,32,204,1592
32/204/1592,2023-12-31,3.4656477,-5.8998437,-5.8283844,-5.3460355,12.277331,12.75968,12.831139,0.9999998747206724,32,204,1592
32/204/1891,2023-10-08,2.2801828,-3.3425472,-3.0425582,-1.0176332,5.5779986,7.602924,7.9029126,0.9999999882616748,32,204,1891
32/204/1891,2023-10-15,2.2734046,0.6049236,0.63143945,0.81042117,3.736388,3.9153695,3.9418855,0.9999999882616748,32,204,1891
32/204/1891,2023-10-22,2.2666464,-0.07019043,-0.02799321,0.25683802,4.276455,4.561286,4.603483,0.9999999882616748,32,204,1891
32/204/1891,2023-10-29,2.2599084,0.6533365,0.74872863,1.3926255,3.1271913,3.7710881,3.86648,0.9999999882616748,32,204,1891
32/204/1891,2023-11-05,2.2531903,0.8795646,0.9509658,1.432924,3.0734565,3.555415,3.626816,0.9999999882616748,32,204,1891
32/204/1891,2023-11-12,2.2464924,-0.15119706,-0.089643046,0.32584655,4.167138,4.582628,4.6441817,0.9999999882616748,32,204,1891
32/204/1891,2023-11-19,2.239814,-0.25846142,-0.13274248,0.71586037,3.763768,4.612371,4.7380896,0.9999999882616748,32,204,1891
32/204/1891,2023-11-26,2.2331557,0.7021535,0.7564835,1.1232113,3.3431005,3.7098281,3.7641582,0.9999999882616748,32,204,1891
32/204/1891,2023-12-03,2.2265174,-1.2233437,-1.1181557,-0.4081367,4.8611712,5.5711904,5.6763787,0.9999999882616748,32,204,1891
32/204/1891,2023-12-10,2.2198987,-0.2660865,-0.22353567,0.06368242,4.376115,4.663333,4.7058835,0.9999999882616748,32,204,1891
32/204/1891,2023-12-17,2.2132995,0.39622244,0.47542638,1.0100529,3.416546,3.9511726,4.0303764,0.9999999882616748,32,204,1891
32/204/1891,2023-12-24,2.20672,-0.6330249,-0.49273977,0.45418465,3.9592555,4.90618,5.046465,0.9999999882616748,32,204,1891
32/204/1891,2023-12-31,2.20016,1.6506826,1.6783013,1.8647282,2.535592,2.722019,2.7496378,0.9999999882616748,32,204,1891
32/204/1928,2023-10-08,1.4435897,0.46258646,0.49731973,0.7317693,2.15541,2.3898597,2.424593,0.9999999563191145,32,204,1928
32/204/1928,2023-10-15,1.1490479,-0.90044165,-0.8725142,-0.68400383,2.9820995,3.17061,3.1985373,0.9999999563191145,32,204,1928
32/204/1928,2023-10-22,1.0458721,-5.492492,-5.097124,-2.4283898,4.520134,7.188868,7.584236,0.9999999563191145,32,204,1928
32/204/1928,2023-10-29,1.1668633,-2.4794745,-2.3159537,-1.2121868,3.5459135,4.64968,4.8132014,0.9999999563191145,32,204,1928
32/204/1928,2023-11-05,1.1130638,-3.4801927,-3.2603536,-1.7764404,4.0025682,5.486481,5.7063203,0.9999999563191145,32,204,1928
32/204/1928,2023-11-12,1.1222366,0.7891653,0.80943936,0.9462894,1.2981839,1.4350339,1.455308,0.9999999563191145,32,204,1928
32/204/1928,2023-11-19,1.1271861,-5.43419,-5.0345745,-2.3371723,4.5915446,7.2889466,7.688562,0.9999999563191145,32,204,1928
32/204/1928,2023-11-26,1.1223553,-3.4817667,-3.2623832,-1.7815442,4.0262547,5.507094,5.7264776,0.9999999563191145,32,204,1928
32/204/1928,2023-12-03,1.1243404,-3.4812121,-3.2615516,-1.7788438,4.0275245,5.5102324,5.7298927,0.9999999563191145,32,204,1928
32/204/1928,2023-12-10,1.1240739,-6.421061,-5.961524,-2.8596516,5.107799,8.209672,8.669209,0.9999999563191145,32,204,1928
32/204/1928,2023-12-17,1.1238472,-3.4662657,-3.1867347,-1.2999008,3.5475953,5.434429,5.71396,0.9999999563191145,32,204,1928
32/204/1928,2023-12-24,1.1240383,-4.4811726,-4.2616262,-2.7796912,5.0277677,6.509703,6.729249,0.9999999563191145,32,204,1928
32/204/1928,2023-12-31,1.1239659,-6.436158,-6.0364914,-3.3387399,5.5866714,8.284423,8.68409,0.9999999563191145,32,204,1928
32/204/2951,2023-10-08,5.5251446,-2.6661296,-2.1671689,1.200817,9.849472,13.217458,13.716418,0.9999999886044241,32,204,2951
32/204/2951,2023-10-15,5.5251446,3.8514187,3.8924577,4.1694717,6.880817,7.157831,7.19887,0.9999999886044241,32,204,2951
32/204/2951,2023-10-22,5.5251446,-0.7261301,-0.46716926,1.2808167,9.769472,11.517458,11.776419,0.9999999886044241,32,204,2951
32/204/2951,2023-10-29,5.5251446,0.58988464,0.8488455,2.5968313,8.453458,10.201444,10.460404,0.9999999886044241,32,204,2951
32/204/2951,2023-11-05,5.5251446,-4.6811295,-4.242169,-1.279183,12.329472,15.292458,15.731419,0.9999999886044241,32,204,2951
32/204/2951,2023-11-12,5.5251446,-1.6961302,-1.3171693,1.2408167,9.809472,12.367458,12.746419,0.9999999886044241,32,204,2951
32/204/2951,2023-11-19,5.5251446,0.58988464,0.8488455,2.5968313,8.453458,10.201444,10.460404,0.9999999886044241,32,204,2951
32/204/2951,2023-11-26,5.5251446,1.5804042,1.8014433,3.2934575,7.756831,9.248845,9.469885,0.9999999886044241,32,204,2951
32/204/2951,2023-12-03,5.5251446,2.8514187,2.8924577,3.169472,7.880817,8.157831,8.19887,0.9999999886044241,32,204,2951
32/204/2951,2023-12-10,5.5251446,-1.4401153,-1.3011545,-0.3631685,11.413457,12.351443,12.490404,0.9999999886044241,32,204,2951
32/204/2951,2023-12-17,5.5251446,0.5448846,0.6238455,1.1568314,9.893457,10.426443,10.505404,0.9999999886044241,32,204,2951
32/204/2951,2023-12-24,5.5251446,1.5598847,1.6988455,2.6368313,8.413458,9.351443,9.490404,0.9999999886044241,32,204,2951
32/204/2951,2023-12-31,5.5251446,-0.77113014,-0.69216925,-0.15918328,11.209472,11.742458,11.821419,0.9999999886044241,32,204,2951
32/204/4294,2023-10-08,0.29757312,-1.4584469,-1.3868134,-0.90328735,1.4984336,1.9819597,2.0535932,0.9999999079234125,32,204,4294
32/204/4294,2023-10-15,0.29757312,-3.0744817,-2.8828483,-1.5893221,2.1844683,3.4779944,3.669628,0.9999999079234125,32,204,4294
32/204/4294,2023-10-22,0.29757312,-2.9038079,-2.8050458,-2.1384017,2.733548,3.400192,3.4989543,0.9999999079234125,32,204,4294
32/204/4294,2023-10-29,0.29757312,-5.413447,-5.1618133,-3.4632874,4.0584335,5.7569594,6.008593,0.9999999079234125,32,204,4294
32/204/4294,2023-11-05,0.29757312,-1.473447,-1.4618134,-1.3832873,1.9784336,2.0569596,2.068593,0.9999999079234125,32,204,4294
32/204/4294,2023-11-12,0.29757312,-2.458447,-2.3868134,-1.9032874,2.4984336,2.9819596,3.0535932,0.9999999079234125,32,204,4294
32/204/4294,2023-11-19,0.29757312,-1.4584469,-1.3868134,-0.90328735,1.4984336,1.9819597,2.0535932,0.9999999079234125,32,204,4294
32/204/4294,2023-11-26,0.29757312,-1.2621543,-1.1809164,-0.63256043,1.2277067,1.7760626,1.8573005,0.9999999079234125,32,204,4294
32/204/4294,2023-12-03,0.29757312,-1.4584469,-1.3868134,-0.90328735,1.4984336,1.9819597,2.0535932,0.9999999079234125,32,204,4294
32/204/4294,2023-12-10,0.29757312,-1.4560459,-1.374808,-0.82645196,1.4215982,1.9699541,2.051192,0.9999999079234125,32,204,4294
32/204/4294,2023-12-17,0.29757312,-0.918808,-0.8800459,-0.61840177,1.2135481,1.4751921,1.5139542,0.9999999079234125,32,204,4294
32/204/4294,2023-12-24,0.29757312,-1.918808,-1.8800459,-1.6184018,2.213548,2.475192,2.5139542,0.9999999079234125,32,204,4294
32/204/4294,2023-12-31,0.29757312,-1.918808,-1.8800459,-1.6184018,2.213548,2.475192,2.5139542,0.9999999079234125,32,204,4294
32/204/4915,2023-10-08,2.6879416,-5.546034,-5.317564,-3.7753913,9.151275,10.693447,10.921917,0.9999999283014446,32,204,4915
32/204/4915,2023-10-15,4.087044,-120.77229,-113.91214,-67.60607,75.78016,122.08623,128.94638,0.9999999283014446,32,204,4915
32/204/4915,2023-10-22,4.087044,-70.45543,-66.660255,-41.042847,49.216938,74.83434,78.62952,0.9999999283014446,32,204,4915
32/204/4915,2023-10-29,4.087044,-8.119476,-7.9919353,-7.131029,15.305117,16.166023,16.293564,0.9999999283014446,32,204,4915
32/204/4915,2023-11-05,4.087044,-8.079529,-7.7921944,-5.8526897,14.026777,15.966283,16.253616,0.9999999283014446,32,204,4915
32/204/4915,2023-11-12,4.087044,-8.112346,-7.9562798,-6.902836,15.076924,16.130367,16.286434,0.9999999283014446,32,204,4915
32/204/4915,2023-11-19,4.087044,-8.128917,-8.039134,-7.4331045,15.607192,16.213223,16.303005,0.9999999283014446,32,204,4915
32/204/4915,2023-11-26,4.087044,-8.084792,-7.8185143,-6.0211353,14.195223,15.992602,16.25888,0.9999999283014446,32,204,4915
32/204/4915,2023-12-03,4.087044,-8.115281,-7.9709563,-6.996766,15.170854,16.145044,16.28937,0.9999999283014446,32,204,4915
32/204/4915,2023-12-10,4.087044,-8.130553,-8.047318,-7.485482,15.65957,16.221407,16.304642,0.9999999283014446,32,204,4915
32/204/4915,2023-12-17,4.087044,-8.130705,-8.048078,-7.4903426,15.664431,16.222166,16.304792,0.9999999283014446,32,204,4915
32/204/4915,2023-12-24,4.087044,-8.11579,-7.973501,-7.013053,15.18714,16.147589,16.289879,0.9999999283014446,32,204,4915
32/204/4915,2023-12-31,4.087044,-8.115837,-7.9737377,-7.014564,15.188652,16.147825,16.289925,0.9999999283014446,32,204,4915
32/204/6585,2023-10-08,4.4319787,4.4319787,4.4319787,4.4319787,4.4319787,4.4319787,4.4319787,0.9999999922179419,32,204,6585
32/204/6585,2023-10-15,4.4319787,2.461979,2.581979,3.391979,5.471979,6.281979,6.401979,0.9999999922179419,32,204,6585
32/204/6585,2023-10-22,4.4319787,2.446979,2.506979,2.911979,5.951979,6.356979,6.416979,0.9999999922179419,32,204,6585
32/204/6585,2023-10-29,4.4319787,4.4319787,4.4319787,4.4319787,4.4319787,4.4319787,4.4319787,0.9999999922179419,32,204,6585
32/204/6585,2023-11-05,4.4319787,1.4619789,1.5819789,2.391979,6.471979,7.281979,7.401979,0.9999999922179419,32,204,6585
32/204/6585,2023-11-12,4.4319787,-3.4480212,-2.9680212,0.27197894,8.591979,11.831979,12.311979,0.9999999922179419,32,204,6585
32/204/6585,2023-11-19,4.4319787,-0.5380211,-0.41802105,0.39197892,8.471979,9.281979,9.4019785,0.9999999922179419,32,204,6585
32/204/6585,2023-11-26,4.4319787,2.461979,2.581979,3.391979,5.471979,6.281979,6.401979,0.9999999922179419,32,204,6585
32/204/6585,2023-12-03,4.4319787,3.431979,3.431979,3.431979,5.4319787,5.4319787,5.4319787,0.9999999922179419,32,204,6585
32/204/6585,2023-12-10,4.4319787,3.446979,3.506979,3.911979,4.951979,5.356979,5.416979,0.9999999922179419,32,204,6585
32/204/6585,2023-12-17,4.4319787,-4.433021,-3.893021,-0.24802107,9.111979,12.756979,13.296979,0.9999999922179419,32,204,6585
32/204/6585,2023-12-24,4.4319787,1.4769789,1.656979,2.871979,5.991979,7.206979,7.386979,0.9999999922179419,32,204,6585
32/204/6585,2023-12-31,4.4319787,-1.493021,-1.193021,0.8319789,8.031979,10.056979,10.356979,0.9999999922179419,32,204,6585
32/204/7420,2023-10-08,3.5949554,1.6099555,1.6699556,2.0749557,5.1149554,5.5199556,5.5799556,0.9999999683304222,32,204,7420
32/204/7420,2023-10-15,3.3171425,-0.6828576,-0.6828576,-0.6828576,7.3171425,7.3171425,7.3171425,0.9999999683304222,32,204,7420
32/204/7420,2023-10-22,3.0607984,-2.864201,-2.564201,-0.5392014,6.660798,8.685798,8.985798,0.9999999683304222,32,204,7420
32/204/7420,2023-10-29,2.824264,-2.1457353,-2.0257354,-1.2157356,6.864264,7.674264,7.794264,0.9999999683304222,32,204,7420
32/204/7420,2023-11-05,2.606009,-2.3939915,-2.3939915,-2.3939912,7.6060095,7.6060095,7.6060095,0.9999999683304222,32,204,7420
32/204/7420,2023-11-12,2.4046204,-0.5803802,-0.52038014,-0.11537995,4.9246206,5.329621,5.389621,0.9999999683304222,32,204,7420
32/204/7420,2023-11-19,2.2187946,-3.751206,-3.6312058,-2.8212056,7.258795,8.068795,8.188795,0.9999999683304222,32,204,7420
32/204/7420,2023-11-26,2.0473292,0.077329285,0.19732924,1.0073289,3.0873296,3.8973293,4.017329,0.9999999683304222,32,204,7420
32/204/7420,2023-12-03,1.8891146,-3.0508854,-2.8108854,-1.1908858,4.969115,6.5891147,6.8291144,0.9999999683304222,32,204,7420
32/204/7420,2023-12-10,1.7431265,-5.2568736,-5.2568736,-5.256873,8.743126,8.743126,8.743127,0.9999999683304222,32,204,7420
32/204/7420,2023-12-17,1.6084201,-5.346579,-5.1665792,-3.9515793,7.16842,8.383419,8.563419,0.9999999683304222,32,204,7420
32/204/7420,2023-12-24,1.4841237,-5.4708753,-5.2908754,-4.0758758,7.044123,8.259123,8.439123,0.9999999683304222,32,204,7420
32/204/7420,2023-12-31,1.3694327,-7.5555663,-7.2555666,-5.230567,7.9694324,9.9944315,10.294432,0.9999999683304222,32,204,7420
32/204/8037,2023-10-08,0.0,-4.625143,-4.404322,-2.9137812,2.9137812,4.404322,4.625143,0.9708401440616907,32,204,8037
32/204/8037,2023-10-15,0.0,-7.610146,-7.3293247,-5.4337826,5.4337826,7.3293247,7.610146,0.9708401440616907,32,204,8037
32/204/8037,2023-10-22,0.0,-1.655149,-1.5543277,-0.87378424,0.87378424,1.5543277,1.655149,0.9708401440616907,32,204,8037
32/204/8037,2023-10-29,0.0,-2.9952054,-2.9760268,-2.8465714,2.8465714,2.9760268,2.9952054,0.9708401440616907,32,204,8037
32/204/8037,2023-11-05,0.0,-3.9652054,-3.826027,-2.8865728,2.8865728,3.826027,3.9652054,0.9708401440616907,32,204,8037
32/204/8037,2023-11-12,0.0,-1.3148422,-1.2956641,-1.1662111,1.1662111,1.2956641,1.3148422,0.9708401440616907,32,204,8037
32/204/8037,2023-11-19,0.0,-1.3148395,-1.2956614,-1.1662097,1.1662097,1.2956614,1.3148395,0.9708401440616907,32,204,8037
32/204/8037,2023-11-26,0.0,-1.2998365,-1.2206587,-0.6862081,0.6862081,1.2206587,1.2998365,0.9708401440616907,32,204,8037
32/204/8037,2023-12-03,0.0,-1.3148336,-1.295656,-1.1662066,1.1662066,1.295656,1.3148336,0.9708401440616907,32,204,8037
32/204/8037,2023-12-10,0.0,-1.2998308,-1.2206533,-0.6862051,0.6862051,1.2206533,1.2998308,0.9708401440616907,32,204,8037
32/204/8037,2023-12-17,0.0,-1.3148279,-1.2956506,-1.1662036,1.1662036,1.2956506,1.3148279,0.9708401440616907,32,204,8037
32/204/8037,2023-12-24,0.0,-1.299825,-1.2206478,-0.68620205,0.68620205,1.2206478,1.299825,0.9708401440616907,32,204,8037
32/204/8037,2023-12-31,0.0,-2.9747941,-2.8739712,-2.1934159,2.1934159,2.8739712,2.9747941,0.9708401440616907,32,204,8037
32/205/6705,2023-10-08,14.362582,6.288401,6.475661,7.7396646,20.9855,22.249504,22.436764,0.9999999896446553,32,205,6705
32/205/6705,2023-10-15,13.886529,7.9540424,8.224094,10.0469475,17.72611,19.548964,19.819016,0.9999999896446553,32,205,6705
32/205/6705,2023-10-22,13.426255,2.5674772,3.1323657,6.945364,19.907146,23.720144,24.285032,0.9999999896446553,32,205,6705
32/205/6705,2023-10-29,12.981236,7.182056,7.5353055,9.91974,16.042732,18.427168,18.780416,0.9999999896446553,32,205,6705
